#Re    B    Pr    Pe    BPe    t    uh_rms    tdisp    mdisp    eta (local)    eta (global)    lam tdisp    lam mdisp    lam eta (local)    lam eta (global)    lam_Fr tdisp    lam_Fr mdisp    lam_Fr eta (local)    lam_Fr eta (global)    lam_Fr_vortz tdisp    lam_Fr_vortz mdisp    lam_Fr_vortz eta (local)    lam_Fr_vortz eta (global)    turb tdisp    turb mdisp    turb eta (local)    turb eta (global)    turb_Fr tdisp    turb_Fr mdisp    turb_Fr eta (local)    turb_Fr eta (global)    turb_Fr_vortz tdisp    turb_Fr_vortz mdisp    turb_Fr_vortz eta (local)    turb_Fr_vortz eta (global)    vlam    vturb    vlam_Fr    vturb_Fr    vlam_Fr_vortz    vturb_Fr_vortz    wrms    lam wrms    turb wrms    lam_Fr wrms    turb_Fr wrms    lam_Fr_vortz wrms    turb_Fr_vortz wrms    lam wrms wght    turb wrms wght    lam wrms eff wght    turb wrms eff wght    vortz_rms    
# Index 000: Re = 600.00, Pe =  60.00, B = 300.00
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.1170e+01    2.1134e+00    7.7104e+00    6.6198e-01    5.6258e+00    1.9229e+02    3.7533e-01    2.2635e-01    5.8550e-01    5.5187e+00    8.6441e+01    4.6684e-01    3.8966e-01    6.7812e-01    5.6501e+00    2.1629e+02    3.5128e-01    2.0712e-01    5.8414e-01    5.5393e+00    8.5716e+01    4.6926e-01    3.9255e-01    6.7274e-01    5.6386e+00    2.0808e+02    3.5933e-01    2.1321e-01    5.8785e-01    5.4869e+00    8.7796e+01    4.6232e-01    3.8460e-01    6.8631e-01    5.6750e+00    2.2928e+02    3.3923e-01    1.9840e-01    1.8489e-01    8.1511e-01    1.2907e-01    8.7093e-01    2.6149e-01    7.3851e-01    5.8334e-01    9.1117e-01    2.7601e-01    4.3114e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.2525e+01    2.0247e+00    8.2993e+00    6.8288e-01    6.3054e+00    2.2270e+02    3.6718e-01    2.2066e-01    6.0334e-01    6.1657e+00    1.0116e+02    4.6103e-01    3.7869e-01    6.9867e-01    6.3352e+00    2.4860e+02    3.4388e-01    2.0308e-01    6.0226e-01    6.1907e+00    1.0038e+02    4.6323e-01    3.8146e-01    6.9365e-01    6.3218e+00    2.4020e+02    3.5129e-01    2.0836e-01    6.0539e-01    6.1288e+00    1.0257e+02    4.5729e-01    3.7404e-01    7.0608e-01    6.3624e+00    2.6147e+02    3.3292e-01    1.9571e-01    1.7571e-01    8.2429e-01    1.2517e-01    8.7483e-01    2.4402e-01    7.5598e-01    5.9638e-01    8.7137e-01    2.9455e-01    4.3038e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.3894e+01    2.0754e+00    8.3009e+00    6.9921e-01    6.6569e+00    2.2402e+02    3.6326e-01    2.2908e-01    6.3548e-01    6.8874e+00    1.1138e+02    4.5330e-01    3.8209e-01    7.1077e-01    6.6127e+00    2.4561e+02    3.4332e-01    2.1213e-01    6.3484e-01    6.9105e+00    1.1089e+02    4.5488e-01    3.8394e-01    7.0696e-01    6.6247e+00    2.3839e+02    3.4992e-01    2.1746e-01    6.3680e-01    6.8434e+00    1.1244e+02    4.5028e-01    3.7835e-01    7.1654e-01    6.6020e+00    2.5686e+02    3.3335e-01    2.0447e-01    1.6083e-01    8.3917e-01    1.1269e-01    8.8731e-01    2.2740e-01    7.7260e-01    6.3753e-01    8.8697e-01    3.0718e-01    4.2736e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.5333e+01    1.8162e+00    9.2237e+00    7.1365e-01    7.6335e+00    2.6581e+02    3.6131e-01    2.2310e-01    6.3983e-01    7.6940e+00    1.2280e+02    4.5972e-01    3.8520e-01    7.2636e-01    7.6224e+00    2.9201e+02    3.4022e-01    2.0700e-01    6.3889e-01    7.7219e+00    1.2212e+02    4.6170e-01    3.8738e-01    7.2289e-01    7.6219e+00    2.8467e+02    3.4599e-01    2.1120e-01    6.4131e-01    7.6573e+00    1.2394e+02    4.5666e-01    3.8189e-01    7.3118e-01    7.6274e+00    3.0246e+02    3.3227e-01    2.0139e-01    1.5482e-01    8.4518e-01    1.1600e-01    8.8400e-01    2.0528e-01    7.9472e-01    6.3368e-01    9.1013e-01    3.4890e-01    5.0112e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.6693e+01    1.9669e+00    8.7035e+00    6.0372e-01    6.0739e+00    2.3808e+02    3.5157e-01    2.0326e-01    5.2461e-01    5.8217e+00    1.0658e+02    4.4308e-01    3.5327e-01    6.1820e-01    6.1238e+00    2.6414e+02    3.3044e-01    1.8820e-01    5.2347e-01    5.8345e+00    1.0589e+02    4.4498e-01    3.5525e-01    6.1378e-01    6.1063e+00    2.5598e+02    3.3694e-01    1.9260e-01    5.2661e-01    5.8075e+00    1.0792e+02    4.3983e-01    3.4987e-01    6.2460e-01    6.1522e+00    2.7637e+02    3.2102e-01    1.8207e-01    1.6541e-01    8.3459e-01    1.1925e-01    8.8075e-01    2.2732e-01    7.7268e-01    5.2139e-01    8.2009e-01    2.6508e-01    4.1694e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.8149e+01    2.0229e+00    6.9305e+00    5.2358e-01    4.2839e+00    1.5261e+02    3.6166e-01    2.1918e-01    4.6374e-01    4.1362e+00    7.2876e+01    4.5105e-01    3.6207e-01    5.3684e-01    4.3191e+00    1.7159e+02    3.3690e-01    2.0109e-01    4.6304e-01    4.1510e+00    7.2385e+01    4.5314e-01    3.6446e-01    5.3256e-01    4.3050e+00    1.6534e+02    3.4492e-01    2.0658e-01    4.6520e-01    4.1148e+00    7.3928e+01    4.4705e-01    3.5757e-01    5.4326e-01    4.3454e+00    1.8123e+02    3.2507e-01    1.9340e-01    1.9228e-01    8.0772e-01    1.3695e-01    8.6305e-01    2.6675e-01    7.3325e-01    4.5681e-01    7.0925e-01    2.2581e-01    3.5060e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    7.9811e+01    2.1050e+00    6.1614e+00    5.2141e-01    4.0589e+00    1.2375e+02    3.8206e-01    2.4698e-01    4.7376e-01    4.2102e+00    6.4015e+01    4.6937e-01    3.9675e-01    5.3311e-01    4.0195e+00    1.3930e+02    3.5583e-01    2.2394e-01    4.7280e-01    4.2461e+00    6.3589e+01    4.7202e-01    4.0038e-01    5.2919e-01    4.0272e+00    1.3393e+02    3.6465e-01    2.3119e-01    4.7553e-01    4.1653e+00    6.4944e+01    4.6469e-01    3.9075e-01    5.3909e-01    4.0153e+00    1.4786e+02    3.4247e-01    2.1356e-01    2.0652e-01    7.9348e-01    1.4465e-01    8.5535e-01    2.9076e-01    7.0924e-01    4.7607e-01    6.7541e-01    2.2616e-01    3.2086e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.1321e+01    2.1680e+00    6.9749e+00    6.1815e-01    4.7574e+00    1.6055e+02    3.6706e-01    2.2859e-01    5.5560e-01    5.0743e+00    8.1225e+01    4.6082e-01    3.8451e-01    6.3163e-01    4.6846e+00    1.7876e+02    3.4193e-01    2.0765e-01    5.5463e-01    5.1147e+00    8.0657e+01    4.6341e-01    3.8805e-01    6.2698e-01    4.7046e+00    1.7234e+02    3.5061e-01    2.1445e-01    5.5756e-01    5.0142e+00    8.2258e+01    4.5604e-01    3.7872e-01    6.3886e-01    4.6635e+00    1.8916e+02    3.2859e-01    1.9778e-01    1.8669e-01    8.1331e-01    1.2858e-01    8.7142e-01    2.6763e-01    7.3237e-01    5.5738e-01    7.9461e-01    2.5709e-01    3.6652e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.2774e+01    2.2529e+00    7.7470e+00    6.1174e-01    5.3307e+00    1.9338e+02    3.6029e-01    2.1609e-01    5.5171e-01    5.5136e+00    9.5419e+01    4.5135e-01    3.6622e-01    6.2376e-01    5.2918e+00    2.1420e+02    3.3778e-01    1.9811e-01    5.5078e-01    5.5400e+00    9.4731e+01    4.5370e-01    3.6901e-01    6.1947e-01    5.3025e+00    2.0662e+02    3.4582e-01    2.0422e-01    5.5386e-01    5.4680e+00    9.6862e+01    4.4672e-01    3.6082e-01    6.3040e-01    5.2835e+00    2.2652e+02    3.2534e-01    1.8913e-01    1.7528e-01    8.2472e-01    1.1841e-01    8.8159e-01    2.5566e-01    7.4434e-01    5.4181e-01    7.7875e-01    2.4050e-01    3.4567e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.4074e+01    2.1275e+00    7.7250e+00    6.2497e-01    5.8797e+00    1.9538e+02    3.6972e-01    2.3133e-01    5.6391e-01    6.0613e+00    9.4533e+01    4.6372e-01    3.9068e-01    6.3754e-01    5.8400e+00    2.1744e+02    3.4576e-01    2.1172e-01    5.6280e-01    6.0927e+00    9.3768e+01    4.6650e-01    3.9385e-01    6.3334e-01    5.8493e+00    2.0988e+02    3.5375e-01    2.1795e-01    5.6586e-01    6.0155e+00    9.5960e+01    4.5896e-01    3.8533e-01    6.4390e-01    5.8334e+00    2.2932e+02    3.3383e-01    2.0279e-01    1.7949e-01    8.2051e-01    1.2492e-01    8.7508e-01    2.5452e-01    7.4548e-01    5.6297e-01    8.0921e-01    2.6462e-01    3.8036e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.5325e+01    2.2200e+00    7.5813e+00    5.9403e-01    5.4245e+00    1.8335e+02    3.7034e-01    2.2831e-01    5.4141e-01    5.6928e+00    8.9365e+01    4.6570e-01    3.8914e-01    6.0495e-01    5.3657e+00    2.0396e+02    3.4593e-01    2.0828e-01    5.4038e-01    5.7240e+00    8.8701e+01    4.6823e-01    3.9221e-01    6.0113e-01    5.3828e+00    1.9656e+02    3.5453e-01    2.1498e-01    5.4342e-01    5.6440e+00    9.0815e+01    4.6062e-01    3.8328e-01    6.1084e-01    5.3473e+00    2.1592e+02    3.3278e-01    1.9850e-01    1.7987e-01    8.2013e-01    1.2248e-01    8.7752e-01    2.6034e-01    7.3966e-01    5.4357e-01    7.4292e-01    2.4485e-01    3.3464e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.6765e+01    2.2419e+00    7.3264e+00    6.1850e-01    5.6885e+00    1.7579e+02    3.7781e-01    2.4448e-01    5.6041e-01    6.0378e+00    8.8472e+01    4.7644e-01    4.0563e-01    6.3057e-01    5.6117e+00    1.9500e+02    3.5242e-01    2.2347e-01    5.5896e-01    6.0742e+00    8.7845e+01    4.7894e-01    4.0880e-01    6.2633e-01    5.6348e+00    1.8802e+02    3.6152e-01    2.3059e-01    5.6286e-01    5.9794e+00    8.9760e+01    4.7134e-01    3.9981e-01    6.3716e-01    5.5848e+00    2.0645e+02    3.3829e-01    2.1292e-01    1.8036e-01    8.1964e-01    1.2209e-01    8.7791e-01    2.6275e-01    7.3725e-01    5.5969e-01    7.7284e-01    2.4965e-01    3.4473e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.8020e+01    2.2127e+00    8.5744e+00    6.9203e-01    6.5693e+00    2.3659e+02    3.7858e-01    2.1732e-01    5.8389e-01    6.1313e+00    9.5556e+01    4.8240e-01    3.9085e-01    7.1416e-01    6.6681e+00    2.6840e+02    3.5095e-01    1.9900e-01    5.8182e-01    6.1632e+00    9.4519e+01    4.8597e-01    3.9469e-01    7.0649e-01    6.6278e+00    2.5705e+02    3.6049e-01    2.0499e-01    5.8776e-01    6.0907e+00    9.7677e+01    4.7600e-01    3.8407e-01    7.2591e-01    6.7416e+00    2.8661e+02    3.3667e-01    1.9043e-01    1.8404e-01    8.1596e-01    1.2588e-01    8.7412e-01    2.6473e-01    7.3527e-01    5.8611e-01    9.7022e-01    2.6489e-01    4.3848e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    8.9280e+01    2.2791e+00    8.9427e+00    7.0547e-01    6.6078e+00    2.5432e+02    3.6164e-01    2.0624e-01    6.1382e-01    6.3997e+00    1.0894e+02    4.6091e-01    3.7006e-01    7.2250e-01    6.6498e+00    2.8357e+02    3.3816e-01    1.8996e-01    6.1268e-01    6.4180e+00    1.0813e+02    4.6282e-01    3.7246e-01    7.1635e-01    6.6319e+00    2.7281e+02    3.4675e-01    1.9556e-01    6.1623e-01    6.3702e+00    1.1068e+02    4.5657e-01    3.6530e-01    7.3228e-01    6.6856e+00    3.0127e+02    3.2464e-01    1.8161e-01    1.6752e-01    8.3248e-01    1.1229e-01    8.8771e-01    2.4637e-01    7.5363e-01    5.9820e-01    9.7825e-01    2.6247e-01    4.2922e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    9.0630e+01    2.2747e+00    9.7525e+00    7.8826e-01    7.7435e+00    3.0183e+02    3.5696e-01    2.0417e-01    7.1176e-01    8.2626e+00    1.3880e+02    4.6082e-01    3.7316e-01    8.0063e-01    7.6545e+00    3.2975e+02    3.3596e-01    1.8840e-01    7.1079e-01    8.2942e+00    1.3804e+02    4.6230e-01    3.7534e-01    7.9621e-01    7.6837e+00    3.1960e+02    3.4359e-01    1.9382e-01    7.1376e-01    8.1991e+00    1.4046e+02    4.5738e-01    3.6858e-01    8.0759e-01    7.6178e+00    3.4632e+02    3.2383e-01    1.8031e-01    1.4625e-01    8.5375e-01    9.7880e-02    9.0212e-01    2.1614e-01    7.8386e-01    7.0719e-01    9.8913e-01    3.1090e-01    4.3484e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    9.1866e+01    2.1702e+00    1.1018e+01    8.3083e-01    9.3902e+00    3.7882e+02    3.4020e-01    1.9864e-01    7.2504e-01    9.5704e+00    1.6734e+02    4.4342e-01    3.6384e-01    8.4641e-01    9.3616e+00    4.1241e+02    3.2077e-01    1.8500e-01    7.2339e-01    9.6179e+00    1.6620e+02    4.4591e-01    3.6657e-01    8.4119e-01    9.3666e+00    4.0089e+02    3.2728e-01    1.8940e-01    7.2829e-01    9.4932e+00    1.6955e+02    4.3886e-01    3.5894e-01    8.5422e-01    9.3649e+00    4.3041e+02    3.1111e-01    1.7870e-01    1.3706e-01    8.6294e-01    9.4019e-02    9.0598e-01    1.9777e-01    8.0223e-01    7.1521e-01    1.0822e+00    3.2956e-01    4.9866e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    9.3052e+01    2.1225e+00    1.0362e+01    7.1737e-01    7.3325e+00    3.3794e+02    3.2659e-01    1.7829e-01    6.3633e-01    7.6547e+00    1.5545e+02    4.2447e-01    3.2995e-01    7.2931e-01    7.2817e+00    3.6667e+02    3.0835e-01    1.6569e-01    6.3521e-01    7.6929e+00    1.5457e+02    4.2654e-01    3.3232e-01    7.2538e-01    7.2950e+00    3.5701e+02    3.1437e-01    1.6967e-01    6.3847e-01    7.5936e+00    1.5708e+02    4.2075e-01    3.2588e-01    7.3520e-01    7.2693e+00    3.8170e+02    2.9938e-01    1.5998e-01    1.3604e-01    8.6396e-01    9.4213e-02    9.0579e-01    1.9484e-01    8.0516e-01    6.3750e-01    9.1356e-01    3.0035e-01    4.3042e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    9.4410e+01    1.8242e+00    8.9923e+00    6.6370e-01    6.2952e+00    2.5161e+02    3.4377e-01    2.0013e-01    5.9089e-01    6.3192e+00    1.1702e+02    4.3762e-01    3.5066e-01    6.7644e-01    6.2907e+00    2.7676e+02    3.2322e-01    1.8520e-01    5.9010e-01    6.3410e+00    1.1638e+02    4.3939e-01    3.5270e-01    6.7291e-01    6.2890e+00    2.6965e+02    3.2892e-01    1.8912e-01    5.9222e-01    6.2859e+00    1.1810e+02    4.3471e-01    3.4737e-01    6.8137e-01    6.2976e+00    2.8694e+02    3.1534e-01    1.7997e-01    1.5742e-01    8.4258e-01    1.1767e-01    8.8233e-01    2.0925e-01    7.9075e-01    5.8756e-01    8.3741e-01    3.2210e-01    4.5906e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.0056e+02    2.0124e+00    8.2789e+00    6.5826e-01    6.8646e+00    2.1827e+02    3.7915e-01    2.3926e-01    5.7590e-01    6.7030e+00    9.9176e+01    4.7625e-01    4.0330e-01    6.7392e-01    6.8978e+00    2.4270e+02    3.5597e-01    2.2131e-01    5.7498e-01    6.7270e+00    9.8546e+01    4.7839e-01    4.0569e-01    6.6894e-01    6.8836e+00    2.3479e+02    3.6333e-01    2.2671e-01    5.7776e-01    6.6630e+00    1.0034e+02    4.7238e-01    3.9905e-01    6.8129e-01    6.9271e+00    2.5482e+02    3.4518e-01    2.1374e-01    1.7026e-01    8.2974e-01    1.2128e-01    8.7872e-01    2.3663e-01    7.6337e-01    5.7763e-01    8.9530e-01    2.8704e-01    4.4490e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.0680e+02    2.1947e+00    8.3534e+00    7.2426e-01    6.3644e+00    2.3015e+02    3.6214e-01    2.1663e-01    6.4398e-01    6.6299e+00    1.0712e+02    4.5764e-01    3.8231e-01    7.3961e-01    6.3101e+00    2.5533e+02    3.3930e-01    1.9817e-01    6.4305e-01    6.6801e+00    1.0631e+02    4.5987e-01    3.8590e-01    7.3427e-01    6.3229e+00    2.4644e+02    3.4724e-01    2.0418e-01    6.4631e-01    6.5566e+00    1.0875e+02    4.5335e-01    3.7613e-01    7.4781e-01    6.3021e+00    2.6955e+02    3.2711e-01    1.8950e-01    1.6987e-01    8.3013e-01    1.1624e-01    8.8376e-01    2.4504e-01    7.5496e-01    6.4127e-01    9.3857e-01    2.9219e-01    4.2765e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.1204e+02    2.1463e+00    7.0619e+00    5.8242e-01    5.2894e+00    1.6114e+02    3.7329e-01    2.4713e-01    5.2542e-01    5.5472e+00    8.1480e+01    4.6680e-01    4.0505e-01    5.9461e-01    5.2307e+00    1.7925e+02    3.4855e-01    2.2589e-01    5.2426e-01    5.5841e+00    8.0871e+01    4.6977e-01    4.0846e-01    5.9049e-01    5.2460e+00    1.7295e+02    3.5689e-01    2.3273e-01    5.2752e-01    5.4848e+00    8.2687e+01    4.6156e-01    3.9879e-01    6.0089e-01    5.2192e+00    1.8928e+02    3.3602e-01    2.1614e-01    1.8522e-01    8.1478e-01    1.2827e-01    8.7173e-01    2.6398e-01    7.3602e-01    5.1902e-01    7.0591e-01    2.4181e-01    3.2889e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.1764e+02    1.8437e+00    7.3171e+00    5.9515e-01    5.0449e+00    1.6680e+02    3.7287e-01    2.3222e-01    5.2053e-01    4.6765e+00    7.6373e+01    4.6228e-01    3.7978e-01    6.1131e-01    5.1312e+00    1.8798e+02    3.4863e-01    2.1443e-01    5.1978e-01    4.6887e+00    7.5963e+01    4.6383e-01    3.8166e-01    6.0664e-01    5.1035e+00    1.8173e+02    3.5570e-01    2.1926e-01    5.2198e-01    4.6631e+00    7.7157e+01    4.5942e-01    3.7670e-01    6.1798e-01    5.1743e+00    1.9718e+02    3.3856e-01    2.0787e-01    1.8975e-01    8.1025e-01    1.4113e-01    8.5887e-01    2.5308e-01    7.4692e-01    5.1467e-01    7.7146e-01    2.7915e-01    4.1843e-01    
6.0000e+02    1.0000e+00    1.0000e-01    6.0000e+01    6.0000e+01    1.2374e+02    2.0941e+00    6.7035e+00    5.4906e-01    4.7586e+00    1.4359e+02    3.8805e-01    2.4891e-01    4.8856e-01    4.7497e+00    6.8397e+01    4.7674e-01    4.0983e-01    5.6323e-01    4.7608e+00    1.6247e+02    3.6239e-01    2.2662e-01    4.8735e-01    4.7821e+00    6.7843e+01    4.7941e-01    4.1344e-01    5.5852e-01    4.7547e+00    1.5600e+02    3.7094e-01    2.3359e-01    4.9059e-01    4.7069e+00    6.9418e+01    4.7201e-01    4.0407e-01    5.7041e-01    4.7789e+00    1.7276e+02    3.4955e-01    2.1668e-01    2.0065e-01    7.9935e-01    1.4077e-01    8.5923e-01    2.8221e-01    7.1779e-01    4.8978e-01    7.5014e-01    2.3388e-01    3.5821e-01    






# Index 007: Re = 1000.00, Pe = 100.00, B = 100.00
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    1.3769e+01    2.8423e+00    3.8294e+00    8.8859e-06    4.0652e-10    1.4664e+01    8.9845e-07    2.7723e-08    8.2686e-06    3.5593e-10    6.6532e+00    1.1410e-06    5.3497e-08    9.7605e-06    4.8444e-10    2.7001e+01    2.1398e-07    1.7942e-08    7.9706e-06    3.4433e-10    5.2589e+00    1.3736e-06    6.5475e-08    9.4549e-06    4.4860e-10    2.1026e+01    2.7819e-07    2.1335e-08    8.9288e-06    4.0182e-10    9.5474e+00    9.8158e-07    4.2086e-08    8.6664e-06    4.3023e-10    4.0464e+01    1.3942e-07    1.0632e-08    6.0630e-01    3.9370e-01    4.0349e-01    5.9651e-01    8.3450e-01    1.6550e-01    7.7406e-06    8.5708e-06    2.7234e-06    3.0155e-06    
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    2.1655e+01    3.5377e+00    3.7575e+00    8.8251e-03    7.7049e-04    1.4550e+01    9.1364e-02    5.0292e-02    8.6256e-03    7.3707e-04    7.1177e+00    1.0449e-01    9.3837e-02    9.1468e-03    8.2592e-04    2.6897e+01    6.3863e-02    2.9792e-02    8.0956e-03    6.4021e-04    5.6634e+00    1.1268e-01    1.0156e-01    9.2481e-03    8.5115e-04    2.0056e+01    7.5191e-02    4.0712e-02    8.8130e-03    7.6419e-04    1.0835e+01    9.5180e-02    6.5882e-02    8.9300e-03    8.2538e-04    4.6999e+01    4.6152e-02    1.7258e-02    6.2424e-01    3.7576e-01    3.8255e-01    6.1745e-01    8.9728e-01    1.0272e-01    6.4473e-03    8.7404e-03    1.8225e-03    2.4707e-03    
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    2.7471e+01    3.7879e+00    4.0873e+00    2.0946e-01    1.4103e-01    1.0138e+02    6.0697e-01    5.8177e-01    1.9501e-01    1.3475e-01    7.4312e+01    6.3860e-01    6.4455e-01    2.4208e-01    1.5684e-01    1.6964e+02    5.1875e-01    4.8040e-01    1.9250e-01    1.3897e-01    6.9581e+01    6.5181e-01    6.6637e-01    2.2323e-01    1.4282e-01    1.2920e+02    5.6484e-01    5.2504e-01    2.0169e-01    1.3575e-01    8.3534e+01    6.2278e-01    6.1907e-01    2.6785e-01    1.8706e-01    2.5726e+02    4.4560e-01    4.2100e-01    7.1602e-01    2.8398e-01    4.6653e-01    5.3347e-01    8.9724e-01    1.0276e-01    1.9092e-01    2.8721e-01    5.0401e-02    7.5824e-02    
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    3.2677e+01    3.3312e+00    6.3637e+00    5.1582e-01    4.6206e-01    3.0209e+02    6.4118e-01    6.0467e-01    4.6480e-01    3.8630e-01    1.7604e+02    6.7012e-01    6.8695e-01    6.0099e-01    6.0610e-01    5.4176e+02    5.8219e-01    5.2803e-01    4.5097e-01    3.7761e-01    1.6098e+02    6.7879e-01    7.0111e-01    5.6267e-01    5.3012e-01    4.1582e+02    6.0918e-01    5.6042e-01    4.8311e-01    4.0629e-01    2.0036e+02    6.6027e-01    6.6973e-01    6.5389e-01    7.3772e-01    8.0492e+02    5.3699e-01    4.7822e-01    6.5533e-01    3.4467e-01    4.4626e-01    5.5374e-01    8.3172e-01    1.6828e-01    4.4151e-01    7.7893e-01    1.3254e-01    2.3383e-01    
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    3.7307e+01    2.4961e+00    9.0359e+00    4.4974e-01    4.7053e-01    4.8409e+02    5.7862e-01    4.9290e-01    3.8623e-01    3.6959e-01    2.3193e+02    6.2354e-01    6.1442e-01    5.1545e-01    5.9111e-01    7.8531e+02    5.1989e-01    4.2945e-01    3.8008e-01    3.6371e-01    2.1840e+02    6.3117e-01    6.2481e-01    4.8879e-01    5.3824e-01    6.5251e+02    5.4267e-01    4.5202e-01    3.9587e-01    3.8150e-01    2.5577e+02    6.1333e-01    5.9864e-01    5.5557e-01    6.7844e-01    1.0173e+03    4.8801e-01    4.0009e-01    5.4434e-01    4.5566e-01    3.8797e-01    6.1203e-01    7.0019e-01    2.9981e-01    3.7622e-01    7.8455e-01    1.5072e-01    3.1431e-01    
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    4.3918e+01    2.0107e+00    3.7106e+00    2.4404e-01    1.6053e-01    2.2241e+02    5.0232e-01    4.1919e-01    2.2177e-01    1.3733e-01    1.6878e+02    5.1514e-01    4.4863e-01    3.0999e-01    2.4221e-01    4.1127e+02    4.5431e-01    3.7065e-01    2.1785e-01    1.3340e-01    1.6112e+02    5.1875e-01    4.5294e-01    2.8482e-01    2.0889e-01    3.3168e+02    4.7163e-01    3.8642e-01    2.2694e-01    1.4251e-01    1.7931e+02    5.1101e-01    4.4283e-01    3.4443e-01    2.9265e-01    5.3852e+02    4.3332e-01    3.5210e-01    7.7883e-01    2.2117e-01    6.4064e-01    3.5936e-01    8.8001e-01    1.1999e-01    2.1435e-01    4.0829e-01    1.0661e-01    2.0306e-01    
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    5.1570e+01    2.1003e+00    3.9325e+00    2.7719e-01    2.0157e-01    2.2110e+02    5.4110e-01    4.7690e-01    2.4871e-01    1.7092e-01    1.6626e+02    5.5420e-01    5.0690e-01    3.4824e-01    2.9253e-01    3.8381e+02    5.0019e-01    4.3252e-01    2.4537e-01    1.6527e-01    1.5907e+02    5.5704e-01    5.0956e-01    3.1796e-01    2.5453e-01    3.1160e+02    5.1695e-01    4.4960e-01    2.5444e-01    1.7780e-01    1.7677e+02    5.5005e-01    5.0145e-01    3.9586e-01    3.5857e-01    5.1385e+02    4.7777e-01    4.1101e-01    7.4792e-01    2.5208e-01    5.9333e-01    4.0667e-01    8.6849e-01    1.3151e-01    2.4297e-01    4.8841e-01    1.1568e-01    2.3254e-01    
